nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death
China,Ground_vehicles,2025-01-15,4.7 ~ 5.7,4.7,1768.0,167.6936274509804,0.7079813914027149,0.2634898190045249,0.1801470588235294,0.23876342142095738,0.5438891051829735
China,Ground_vehicles,2025-01-15,5.0 ~ 6.0,5.0,2430.0,195.0360768175583,0.718213621399177,0.1917078189300411,0.1310699588477366,0.24023717515610743,0.5315985935382345
China,Ground_vehicles,2025-01-15,5.3 ~ 6.3,5.3,2575.0,192.2147055016181,0.6439083106796117,0.0263883495145631,0.019304854368932,0.2157579582198717,0.5132651881301075
China,Ground_vehicles,2025-01-15,5.7 ~ 6.7,5.7,2285.0,190.6720058351568,0.6095013129102845,0.0297374179431072,0.0217549234135667,0.20199474315104723,0.4948013586271218
China,Ground_vehicles,2025-01-15,6.0 ~ 7.0,6.0,1676.0,186.19244232299127,0.5676038186157519,0.0405429594272076,0.0296599045346062,0.14972757398893144,0.33096092186294934
China,Ground_vehicles,2025-01-15,6.3 ~ 7.3,6.3,1096.0,141.06861313868615,0.49154817518248173,0.069434306569343,0.0513047445255474,0.10409410651155426,0.25758379899924144
China,Ground_vehicles,2025-01-15,6.7 ~ 7.7,6.7,1420.0,297.2136150234742,0.5271221126760564,0.0440211267605633,0.0343661971830985,0.12049875190136222,0.33618748373833485
China,Ground_vehicles,2025-01-15,7.0 ~ 8.0,7.0,3279.0,337.20448307410794,0.6250826776456236,0.1119731625495578,0.0850808173223543,0.11175002613801045,0.2900069293378108
China,Ground_vehicles,2025-01-15,7.3 ~ 8.3,7.3,5059.0,375.13214073927657,0.6187005534690652,0.2045285629571062,0.1952184226131646,0.1035895847946902,0.2838756099319029
China,Ground_vehicles,2025-01-15,7.7 ~ 8.7,7.7,5867.0,372.5080677234248,0.6228575592295893,0.1749718765979205,0.1672217487642747,0.11049742384220981,0.3138099051461926
China,Ground_vehicles,2025-01-15,8.0 ~ 9.0,8.0,8920.0,440.19400224215246,0.6427775560538116,0.1089910313901345,0.1052477578475336,0.11505307039632058,0.3263436565879115
China,Ground_vehicles,2025-01-15,8.3 ~ 9.3,8.3,8581.0,489.8412383949035,0.6219849085188206,0.1360832070854213,0.1330113040438177,0.11475575212631156,0.3391406490030013
China,Ground_vehicles,2025-01-15,8.7 ~ 9.7,8.7,6928.0,494.7108352578907,0.6299504041570438,0.07219688221709,0.0624624711316397,0.12148967543004352,0.3516218943865421
China,Ground_vehicles,2025-01-15,9.0 ~ 10.0,9.0,7331.0,553.405310780703,0.6242160960305551,0.072864547810667,0.0636652571272677,0.11115347267028913,0.309594612200551
China,Ground_vehicles,2025-01-15,9.3 ~ 10.3,9.3,6541.0,860.2289660092749,0.6043443815930286,0.0885032869591805,0.0799296743617183,0.10620613458142082,0.27472574068463923
China,Ground_vehicles,2025-01-15,9.7 ~ 10.7,9.7,4881.0,952.7572901727788,0.610959065765212,0.0161278426551936,0.0184552345830772,0.11154647967244055,0.26163069260540545
China,Ground_vehicles,2025-01-15,10.0 ~ 11.0,10.0,8822.0,900.4765510466259,0.6235470301518931,0.063831330763999,0.0787667195647245,0.12176657784208723,0.308154010810846
China,Ground_vehicles,2025-01-15,10.3 ~ 11.3,10.3,7470.0,937.155305667113,0.6231355153949132,0.0761646586345381,0.0991633199464525,0.12605905738345588,0.3210318279150299
China,Ground_vehicles,2025-01-15,10.7 ~ 11.7,10.7,4144.0,799.4992277992278,0.6403829633204633,0.1265009652509652,0.1652171814671815,0.13661736230176985,0.35397086300791075
China,Ground_vehicles,2025-01-15,11.0 ~ 12.0,11.0,6057.0,759.4362115458697,0.6524971933300314,0.0865477959385834,0.1130361565131253,0.14536255411106314,0.3974210546963241
China,Ground_vehicles,2025-01-15,11.3 ~ 12.3,11.3,1989.0,648.6577844813138,0.6666319255907491,0.0200201106083459,0.0401508295625942,0.16898032762983156,0.4799394122510361
China,Ground_vehicles,2025-01-15,11.7 ~ 12.7,11.7,1967.0,655.6666666666666,0.6684956278596849,0.0,0.0,0.17089563452528708,0.48638292968673785
China,Ground_vehicles,2025-01-15,12.0 ~ 13.0,12.0,1967.0,655.6666666666666,0.6684956278596849,0.0,0.0,0.17089563452528708,0.48638292968673785
China,Ground_vehicles,2025-01-12,1.0 ~ 2.0,1.0,80.0,14.441666666666668,0.1745125,0.0,0.0,0.3772309557812314,0.7605556899468017
China,Ground_vehicles,2025-01-12,1.3 ~ 2.3,1.3,86.0,16.038759689922482,0.20930232558139533,0.0924418604651162,0.0,0.03917243358116753,0.034790044833260696
China,Ground_vehicles,2025-01-12,1.7 ~ 2.7,1.7,124.0,18.069892473118284,0.14516129032258063,0.0641129032258064,0.0,0.013410420945927173,0.11232255891458487
China,Ground_vehicles,2025-01-12,2.0 ~ 3.0,2.0,124.0,18.069892473118284,0.14516129032258063,0.0641129032258064,0.0,0.013410420945927173,0.11232255891458487
China,Ground_vehicles,2025-01-12,2.3 ~ 3.3,2.3,148.0,22.923423423423426,0.040540540540540536,0.0537162162162162,0.0,0.0021124449814668386,0.06848596066644831
China,Ground_vehicles,2025-01-12,2.7 ~ 3.7,2.7,392.0,83.76360544217687,0.38752270408163264,0.0,0.0,0.19155830018717868,0.3180348726430337
China,Ground_vehicles,2025-01-12,3.0 ~ 4.0,3.0,929.0,159.23824901327592,0.7455785791173304,0.1073842841765339,0.0549407965554359,0.21300154974243082,0.35209239461735675
China,Ground_vehicles,2025-01-12,3.3 ~ 4.3,3.3,929.0,159.23824901327592,0.7455785791173304,0.1073842841765339,0.0549407965554359,0.21300154974243082,0.35209239461735675
China,Ground_vehicles,2025-01-12,3.7 ~ 4.7,3.7,971.0,157.28149673875728,0.7495255406797117,0.1027394438722966,0.0525643666323377,0.21509763512380767,0.3582206794281763
China,Ground_vehicles,2025-01-12,4.0 ~ 5.0,4.0,1256.0,166.0456475583864,0.8187331210191082,0.470421974522293,0.28625,0.1791724236848876,0.27032506530803396
China,Ground_vehicles,2025-01-12,4.3 ~ 5.3,4.3,1122.0,144.23529411764704,0.7426965240641711,0.4376916221033868,0.2749465240641711,0.18925038312719156,0.33665901586916214
China,Ground_vehicles,2025-01-12,4.7 ~ 5.7,4.7,1757.0,168.6057674065642,0.7487287990893569,0.2795048377916903,0.1755776892430278,0.2501258041178344,0.5672510096641487
China,Ground_vehicles,2025-01-12,5.0 ~ 6.0,5.0,2432.0,197.02275219298244,0.751010074013158,0.2019284539473684,0.1268462171052631,0.25022040714227933,0.5556210567582854
China,Ground_vehicles,2025-01-12,5.3 ~ 6.3,5.3,2611.0,195.4734329120388,0.667402489467637,0.0325967062428188,0.0244465721945614,0.22158691272527847,0.5325567299774591
China,Ground_vehicles,2025-01-12,5.7 ~ 6.7,5.7,2380.0,195.9586694677871,0.6283716386554622,0.0357605042016806,0.0268193277310924,0.20628981967294277,0.5081359885505512
China,Ground_vehicles,2025-01-12,6.0 ~ 7.0,6.0,1745.0,190.2425787965616,0.5806954154727794,0.0487736389684813,0.0365787965616045,0.15119636839843997,0.3383581917338698
China,Ground_vehicles,2025-01-12,6.3 ~ 7.3,6.3,1158.0,147.2593264248705,0.5076645077720207,0.0863989637305699,0.0665889464594127,0.10198149175230253,0.2606030712486663
China,Ground_vehicles,2025-01-12,6.7 ~ 7.7,6.7,1411.0,283.25194897236,0.5188859673990078,0.0595747696669029,0.0461516654854713,0.12478362268765926,0.35063489818764676
China,Ground_vehicles,2025-01-12,7.0 ~ 8.0,7.0,3222.0,330.6141113180219,0.6202075108628181,0.1184264432029795,0.087008069522036,0.11536763632937252,0.3045864244916913
China,Ground_vehicles,2025-01-12,7.3 ~ 8.3,7.3,4926.0,363.6099607524699,0.6107139261063743,0.1967113276492083,0.1839809175801867,0.1059445102223096,0.29692646516743876
China,Ground_vehicles,2025-01-12,7.7 ~ 8.7,7.7,5748.0,363.4251913709116,0.6165456158663885,0.1659812108559498,0.1553601252609603,0.11365830112913376,0.32734978485214616
China,Ground_vehicles,2025-01-12,8.0 ~ 9.0,8.0,8803.0,433.7011388163127,0.6378185164148586,0.1005270930364648,0.0955549244575713,0.11713462688347367,0.3350443510268171
China,Ground_vehicles,2025-01-12,8.3 ~ 9.3,8.3,8433.0,480.513908652516,0.6153193999762837,0.1281430096051227,0.125562670461283,0.11588287236643532,0.3427460375793825
China,Ground_vehicles,2025-01-12,8.7 ~ 9.7,8.7,6867.0,487.15797170040287,0.6258960390272317,0.0718217562254259,0.0630435415756516,0.12281576836325694,0.35257287605621884
China,Ground_vehicles,2025-01-12,9.0 ~ 10.0,9.0,7181.0,538.5788133036253,0.6219800306364016,0.0726779000139256,0.0642835259713131,0.1121970719321487,0.30930131519743376
China,Ground_vehicles,2025-01-12,9.3 ~ 10.3,9.3,6292.0,822.5307268489089,0.6057838207247298,0.089378575969485,0.0822806738715829,0.10806628158408567,0.27530944316169176
China,Ground_vehicles,2025-01-12,9.7 ~ 10.7,9.7,4650.0,914.1406451612904,0.6186049677419355,0.0148752688172043,0.0182344086021505,0.11319673064520597,0.26672324632111016
China,Ground_vehicles,2025-01-12,10.0 ~ 11.0,10.0,8408.0,864.3521883920077,0.624378579923882,0.0610311607992388,0.073917697431018,0.12189939706260508,0.3106226408242578
China,Ground_vehicles,2025-01-12,10.3 ~ 11.3,10.3,7122.0,901.4500421229992,0.6224639707947205,0.0718407750631845,0.0908733501825329,0.1259387293265466,0.32353395145598157
China,Ground_vehicles,2025-01-12,10.7 ~ 11.7,10.7,3936.0,771.4926829268294,0.6362730182926829,0.1197103658536585,0.1501803861788617,0.1334770797607979,0.3531141323667601
China,Ground_vehicles,2025-01-12,11.0 ~ 12.0,11.0,5909.0,738.7638404693406,0.6459156710103232,0.0797393806058554,0.1000355390082924,0.14531630270529539,0.39671239631883026
China,Ground_vehicles,2025-01-12,11.3 ~ 12.3,11.3,2013.0,660.5028978307668,0.6578966219572777,0.01351217088922,0.0270243417784401,0.17079232384362605,0.4772471776041104
China,Ground_vehicles,2025-01-12,11.7 ~ 12.7,11.7,1997.0,665.6666666666666,0.6591616925388082,0.0,0.0,0.17217886641386854,0.4818414033550251
China,Ground_vehicles,2025-01-12,12.0 ~ 13.0,12.0,1997.0,665.6666666666666,0.6591616925388082,0.0,0.0,0.17217886641386854,0.4818414033550251
China,Ground_vehicles,2025-01-09,1.0 ~ 2.0,1.0,79.0,15.497890295358651,0.22784810126582278,0.0,0.0,0.37370308897109805,0.7409587732981179
China,Ground_vehicles,2025-01-09,1.3 ~ 2.3,1.3,96.0,19.77777777777778,0.28125,0.0921874999999999,0.0,0.028106616243447836,0.05105301023547541
China,Ground_vehicles,2025-01-09,1.7 ~ 2.7,1.7,136.0,19.84313725490196,0.19852941176470587,0.0650735294117647,0.0,0.01917363478809214,0.11326539836489805
China,Ground_vehicles,2025-01-09,2.0 ~ 3.0,2.0,136.0,19.84313725490196,0.19852941176470587,0.0650735294117647,0.0,0.01917363478809214,0.11326539836489805
China,Ground_vehicles,2025-01-09,2.3 ~ 3.3,2.3,151.0,22.93818984547461,0.059602649006622516,0.0586092715231788,0.0,0.004170958648501376,0.06683800657435283
China,Ground_vehicles,2025-01-09,2.7 ~ 3.7,2.7,371.0,79.70440251572327,0.46610188679245285,0.0,0.0,0.2202429922375056,0.4131829917691391
China,Ground_vehicles,2025-01-09,3.0 ~ 4.0,3.0,855.0,144.7824561403509,0.7828128654970761,0.0894736842105263,0.0572631578947368,0.2462247393889393,0.4144630426914367
China,Ground_vehicles,2025-01-09,3.3 ~ 4.3,3.3,855.0,144.7824561403509,0.7828128654970761,0.0894736842105263,0.0572631578947368,0.2462247393889393,0.4144630426914367
China,Ground_vehicles,2025-01-09,3.7 ~ 4.7,3.7,898.0,143.06904231625836,0.780332516703786,0.0851893095768374,0.0545211581291759,0.24766958267630423,0.4192956732595645
China,Ground_vehicles,2025-01-09,4.0 ~ 5.0,4.0,1211.0,157.8267960363336,0.8360009909165979,0.5608422791081751,0.3210900082576383,0.19405480043137455,0.27766523712820124
China,Ground_vehicles,2025-01-09,4.3 ~ 5.3,4.3,1124.0,144.73242882562278,0.7640811387900355,0.5361921708185053,0.3023843416370106,0.19150895321569558,0.3413998833540305
China,Ground_vehicles,2025-01-09,4.7 ~ 5.7,4.7,1792.0,173.78380766369048,0.7740386718750001,0.3363169642857143,0.1896651785714285,0.26116606413417925,0.5888469412575863
China,Ground_vehicles,2025-01-09,5.0 ~ 6.0,5.0,2492.0,203.1982009095773,0.7704335874799358,0.2418459069020867,0.1363884430176564,0.2600121551765129,0.5777939727005779
China,Ground_vehicles,2025-01-09,5.3 ~ 6.3,5.3,2713.0,203.1723061801204,0.6836702174714339,0.0410615554736454,0.0307519351271655,0.22958301094859687,0.5506654732429976
China,Ground_vehicles,2025-01-09,5.7 ~ 6.7,5.7,2534.0,205.41257563799,0.6442406077348067,0.0439621152328334,0.0329242304656669,0.21343199960663425,0.5192520698039161
China,Ground_vehicles,2025-01-09,6.0 ~ 7.0,6.0,1866.0,199.23586995355487,0.5917768488745981,0.0596998928188638,0.0447106109324758,0.15438540379914473,0.34528643892789884
China,Ground_vehicles,2025-01-09,6.3 ~ 7.3,6.3,1264.0,159.2759493670886,0.5256102848101266,0.1060284810126582,0.0811471518987341,0.10325309263225586,0.2630052668913195
China,Ground_vehicles,2025-01-09,6.7 ~ 7.7,6.7,1402.0,266.32524964336665,0.5123614835948644,0.0730527817403708,0.0591868758915834,0.1277659307721486,0.3663404671791183
China,Ground_vehicles,2025-01-09,7.0 ~ 8.0,7.0,3163.0,323.6219306565497,0.6153370850458425,0.1304046791021182,0.0891179260196016,0.12146527541105892,0.3194555115275714
China,Ground_vehicles,2025-01-09,7.3 ~ 8.3,7.3,4827.0,355.46719839790075,0.6044292314066708,0.1988792210482701,0.1795152268489745,0.11011671334480837,0.3095394475481696
China,Ground_vehicles,2025-01-09,7.7 ~ 8.7,7.7,5660.0,357.52305653710243,0.6107682862190813,0.1656130742049469,0.1497137809187279,0.1181240494119287,0.34130438432649685
China,Ground_vehicles,2025-01-09,8.0 ~ 9.0,8.0,8777.0,432.2800074057195,0.6316553264213285,0.0977065056397402,0.0892719608066537,0.12011726203583922,0.34573503913556863
China,Ground_vehicles,2025-01-09,8.3 ~ 9.3,8.3,8377.0,476.6059995622936,0.6085982213202817,0.121471887310493,0.1212820818908917,0.11735837535696084,0.3484052094291452
China,Ground_vehicles,2025-01-09,8.7 ~ 9.7,8.7,6861.0,484.21636180343,0.6197180294417723,0.0685104212213962,0.0628683865325754,0.1242819118176872,0.3566712984650491
China,Ground_vehicles,2025-01-09,9.0 ~ 10.0,9.0,7115.0,531.1669184820801,0.6180987912860154,0.0694673225579761,0.06402670414617,0.11329724696507838,0.3120932249212519
China,Ground_vehicles,2025-01-09,9.3 ~ 10.3,9.3,6105.0,792.3026754026755,0.6046215724815724,0.0875888615888615,0.0850859950859951,0.10890455996251619,0.2749873182370902
China,Ground_vehicles,2025-01-09,9.7 ~ 10.7,9.7,4480.0,882.249293154762,0.6224388839285714,0.0144375,0.0196674107142857,0.11250270969087273,0.2717486116451182
China,Ground_vehicles,2025-01-09,10.0 ~ 11.0,10.0,8077.0,833.9207420246792,0.6239610622755974,0.0581119227435929,0.0680203045685279,0.12144425883116677,0.3139086612698224
China,Ground_vehicles,2025-01-09,10.3 ~ 11.3,10.3,6826.0,870.292606699873,0.6204343392909465,0.0674128332845004,0.081334602988573,0.12543837439039995,0.3263359349333992
China,Ground_vehicles,2025-01-09,10.7 ~ 11.7,10.7,3759.0,746.241287576483,0.6334488161745145,0.1116493748337323,0.1306969938813514,0.13136132420336774,0.3540725576831332
China,Ground_vehicles,2025-01-09,11.0 ~ 12.0,11.0,5851.0,729.7060901270438,0.6398550846009229,0.0717296188685694,0.0839668432746539,0.1455041798246084,0.3977733849626101
China,Ground_vehicles,2025-01-09,11.3 ~ 12.3,11.3,2106.0,695.3966445077556,0.6494102564102563,0.0071225071225071,0.0142450142450142,0.16976544215738737,0.47346872211583446
China,Ground_vehicles,2025-01-09,11.7 ~ 12.7,11.7,2096.0,698.6666666666666,0.6501230916030534,0.0,0.0,0.1705862005679892,0.47618646231644407
China,Ground_vehicles,2025-01-09,12.0 ~ 13.0,12.0,2096.0,698.6666666666666,0.6501230916030534,0.0,0.0,0.1705862005679892,0.47618646231644407
China,Ground_vehicles,2025-01-06,1.0 ~ 2.0,1.0,85.0,18.40392156862745,0.28235294117647053,0.0,0.0,0.3611901002371986,0.7181620664227987
China,Ground_vehicles,2025-01-06,1.3 ~ 2.3,1.3,101.0,22.036303630363037,0.3564356435643564,0.0976237623762376,0.0,0.03622590037811766,0.07656188249220613
China,Ground_vehicles,2025-01-06,1.7 ~ 2.7,1.7,141.0,20.89125295508274,0.2553191489361702,0.0699290780141844,0.0,0.025306348297868243,0.1215006068828204
China,Ground_vehicles,2025-01-06,2.0 ~ 3.0,2.0,141.0,20.89125295508274,0.2553191489361702,0.0699290780141844,0.0,0.025306348297868243,0.1215006068828204
China,Ground_vehicles,2025-01-06,2.3 ~ 3.3,2.3,149.0,22.77628635346756,0.08053691275167785,0.0661744966442953,0.0,0.006431646027611617,0.07282022252210764
China,Ground_vehicles,2025-01-06,2.7 ~ 3.7,2.7,370.0,81.04684684684685,0.4872432432432432,0.0,0.0,0.22053790899877304,0.4279290272386696
China,Ground_vehicles,2025-01-06,3.0 ~ 4.0,3.0,803.0,132.06849315068493,0.7731900373599003,0.067945205479452,0.0558904109589041,0.2515441776479958,0.44200794047885017
China,Ground_vehicles,2025-01-06,3.3 ~ 4.3,3.3,803.0,132.06849315068493,0.7731900373599003,0.067945205479452,0.0558904109589041,0.2515441776479958,0.44200794047885017
China,Ground_vehicles,2025-01-06,3.7 ~ 4.7,3.7,846.0,130.79432624113477,0.7738375886524824,0.0644917257683215,0.0530496453900709,0.25353057925401107,0.4440747955330469
China,Ground_vehicles,2025-01-06,4.0 ~ 5.0,4.0,1186.0,153.4276981450253,0.8494263069139967,0.6674536256323778,0.3725210792580101,0.19305264421350618,0.27816626751472867
China,Ground_vehicles,2025-01-06,4.3 ~ 5.3,4.3,1165.0,150.55128755364805,0.7864553648068671,0.6326523605150215,0.3407124463519314,0.1874563718457653,0.34336007516248823
China,Ground_vehicles,2025-01-06,4.7 ~ 5.7,4.7,1870.0,182.3889037433155,0.797746898395722,0.3941390374331551,0.2122620320855615,0.26133965175047513,0.6061402066274479
China,Ground_vehicles,2025-01-06,5.0 ~ 6.0,5.0,2593.0,211.22647512533743,0.7871485152333204,0.2842421905129194,0.1530775163902815,0.260527477841983,0.5929038429299405
China,Ground_vehicles,2025-01-06,5.3 ~ 6.3,5.3,2851.0,212.6391441599439,0.6991934759733428,0.0482427218519817,0.0336829182742897,0.23178319168811912,0.5619821650363561
China,Ground_vehicles,2025-01-06,5.7 ~ 6.7,5.7,2708.0,216.37193500738556,0.6623631093057608,0.0507902511078286,0.0354615952732644,0.21564062949706997,0.5249226020127917
China,Ground_vehicles,2025-01-06,6.0 ~ 7.0,6.0,2003.0,209.8153769345981,0.6081443334997504,0.0686669995007489,0.047943085371942,0.15658329960309214,0.34349610954648563
China,Ground_vehicles,2025-01-06,6.3 ~ 7.3,6.3,1379.0,172.78332124728064,0.5528872371283539,0.1199274836838288,0.0873023930384336,0.10799490494962648,0.2623660662617644
China,Ground_vehicles,2025-01-06,6.7 ~ 7.7,6.7,1365.0,245.72332112332117,0.5284671062271062,0.083032967032967,0.070043956043956,0.13606469224339654,0.38740010521795976
China,Ground_vehicles,2025-01-06,7.0 ~ 8.0,7.0,3075.0,315.3160975609756,0.6234398373983739,0.1580292682926829,0.0960682926829268,0.13173492081595833,0.33641069216662967
China,Ground_vehicles,2025-01-06,7.3 ~ 8.3,7.3,4656.0,342.4586018041237,0.6076676116838489,0.2157538659793814,0.1842719072164949,0.11881029537597715,0.3290168374791904
China,Ground_vehicles,2025-01-06,7.7 ~ 8.7,7.7,5481.0,346.08251231527095,0.6115177887246852,0.1781992337164751,0.1520908593322386,0.1258260499694727,0.3613619807462098
China,Ground_vehicles,2025-01-06,8.0 ~ 9.0,8.0,8672.0,427.607750999385,0.6282612200184503,0.1027686808118081,0.087910516605166,0.12508681704578714,0.35863448633701833
China,Ground_vehicles,2025-01-06,8.3 ~ 9.3,8.3,8238.0,469.6434915432548,0.6035837217771305,0.119677106093712,0.1222784656470017,0.12007568524039823,0.35696218233973764
China,Ground_vehicles,2025-01-06,8.7 ~ 9.7,8.7,6813.0,479.7253534908753,0.614332276530163,0.0685879935417583,0.0652825480698664,0.12602251822944716,0.3609090071455098
China,Ground_vehicles,2025-01-06,9.0 ~ 10.0,9.0,7029.0,522.6652914117703,0.614101294636506,0.0697581448285673,0.0669184805804524,0.11513834171140697,0.31523155448199086
China,Ground_vehicles,2025-01-06,9.3 ~ 10.3,9.3,5971.0,774.2909339585774,0.6004261765198459,0.0889348517836208,0.090425389382013,0.10950665612230075,0.2764724127325043
China,Ground_vehicles,2025-01-06,9.7 ~ 10.7,9.7,4379.0,862.8613458171577,0.6201672071249145,0.0145558346654487,0.0217309888102306,0.1135477045748071,0.27821881232147716
China,Ground_vehicles,2025-01-06,10.0 ~ 11.0,10.0,7830.0,811.7782418050234,0.6213136526181354,0.0546896551724138,0.0618288633461047,0.12209999726767984,0.31809484408063826
China,Ground_vehicles,2025-01-06,10.3 ~ 11.3,10.3,6620.0,848.6610473313192,0.616915755287009,0.0612054380664652,0.069262839879154,0.12602540700477458,0.3299284842490185
China,Ground_vehicles,2025-01-06,10.7 ~ 11.7,10.7,3612.0,720.4083056478405,0.629711987818383,0.1009080841638981,0.1076854928017718,0.13186877854862383,0.3564617182542392
China,Ground_vehicles,2025-01-06,11.0 ~ 12.0,11.0,5786.0,722.0083189307524,0.6336701175250605,0.0629934324230902,0.0672243346007604,0.1464352113066412,0.4006540959972074
China,Ground_vehicles,2025-01-06,11.3 ~ 12.3,11.3,2179.0,723.0152975370966,0.6387772372648004,0.0,0.0,0.17023991597020321,0.4727691716318817
China,Ground_vehicles,2025-01-06,11.7 ~ 12.7,11.7,2174.0,724.6666666666666,0.6402463661453542,0.0,0.0,0.17063666260469024,0.4740776785214028
China,Ground_vehicles,2025-01-06,12.0 ~ 13.0,12.0,2174.0,724.6666666666666,0.6402463661453542,0.0,0.0,0.17063666260469024,0.4740776785214028
China,Ground_vehicles,2025-01-03,1.0 ~ 2.0,1.0,93.0,22.00358422939068,0.31182795698924726,0.0,0.0,0.3568006316607359,0.7053626367650215
China,Ground_vehicles,2025-01-03,1.3 ~ 2.3,1.3,102.0,23.8562091503268,0.43137254901960786,0.1058823529411764,0.0,0.044318323329093356,0.10074064926697876
China,Ground_vehicles,2025-01-03,1.7 ~ 2.7,1.7,139.0,21.49880095923261,0.3165467625899281,0.0776978417266187,0.0,0.03191830729130465,0.13093982449502545
China,Ground_vehicles,2025-01-03,2.0 ~ 3.0,2.0,139.0,21.49880095923261,0.3165467625899281,0.0776978417266187,0.0,0.03191830729130465,0.13093982449502545
China,Ground_vehicles,2025-01-03,2.3 ~ 3.3,2.3,142.0,22.333333333333336,0.10563380281690142,0.076056338028169,0.0,0.009141854674847617,0.08122846634422669
China,Ground_vehicles,2025-01-03,2.7 ~ 3.7,2.7,387.0,89.01722652885444,0.50328165374677,0.0,0.0,0.21961309862799022,0.43903600799946935
China,Ground_vehicles,2025-01-03,3.0 ~ 4.0,3.0,806.0,129.55665839536806,0.7415464019851116,0.0541935483870967,0.0562779156327543,0.24937018795079166,0.45784412642516337
China,Ground_vehicles,2025-01-03,3.3 ~ 4.3,3.3,806.0,129.55665839536806,0.7415464019851116,0.0541935483870967,0.0562779156327543,0.24937018795079166,0.45784412642516337
China,Ground_vehicles,2025-01-03,3.7 ~ 4.7,3.7,846.0,128.3483057525611,0.7474042553191489,0.0516312056737588,0.0536170212765957,0.25231537465722853,0.45844205401633514
China,Ground_vehicles,2025-01-03,4.0 ~ 5.0,4.0,1190.0,154.58683473389357,0.8393129411764707,0.7385546218487394,0.4311596638655462,0.18557233564699674,0.28014813072738237
China,Ground_vehicles,2025-01-03,4.3 ~ 5.3,4.3,1216.0,158.02384868421052,0.8182807565789473,0.6868421052631578,0.3846381578947367,0.18681346483635855,0.37783338138302647
China,Ground_vehicles,2025-01-03,4.7 ~ 5.7,4.7,1982.0,195.63185334678772,0.8177694248234108,0.4213925327951563,0.23598385469223,0.2618352445912146,0.6434837238700386
China,Ground_vehicles,2025-01-03,5.0 ~ 6.0,5.0,2760.0,225.86654589371977,0.79921634057971,0.3026086956521738,0.169463768115942,0.2596931333964494,0.617419284000542
China,Ground_vehicles,2025-01-03,5.3 ~ 6.3,5.3,3081.0,229.4186519528292,0.7134683544303797,0.0496202531645569,0.0345147679324894,0.23338221710271437,0.5812602035400575
China,Ground_vehicles,2025-01-03,5.7 ~ 6.7,5.7,2977.0,235.49508453700597,0.6696909640577762,0.051353711790393,0.0357205240174672,0.21430412802092194,0.5266333028173835
China,Ground_vehicles,2025-01-03,6.0 ~ 7.0,6.0,2211.0,228.62213176541536,0.6186704658525554,0.0691451831750339,0.0480958842152871,0.15657671080032085,0.340048843753367
China,Ground_vehicles,2025-01-03,6.3 ~ 7.3,6.3,1555.0,194.39627009646304,0.5718111254019292,0.1207717041800643,0.0883472668810289,0.11264155103272631,0.26779455096448795
China,Ground_vehicles,2025-01-03,6.7 ~ 7.7,6.7,1392.0,238.9008620689655,0.5479183908045977,0.0919181034482758,0.0764008620689655,0.14508123609674103,0.4026517550629327
China,Ground_vehicles,2025-01-03,7.0 ~ 8.0,7.0,3131.0,322.3767167039284,0.6307662727563078,0.1790961354199936,0.1065378473331204,0.13886537861737672,0.35067317061863185
China,Ground_vehicles,2025-01-03,7.3 ~ 8.3,7.3,4667.0,342.6581315620313,0.6135987786586672,0.2262181272766231,0.186528819370045,0.12574024860627067,0.3493580226036409
China,Ground_vehicles,2025-01-03,7.7 ~ 8.7,7.7,5484.0,346.8739059080963,0.6149087709700948,0.1861487964989059,0.1530798687089715,0.13181799955116658,0.3818440677242564
China,Ground_vehicles,2025-01-03,8.0 ~ 9.0,8.0,8820.0,434.8290816326531,0.627510918367347,0.1051938775510204,0.086641723356009,0.12823840173696088,0.37005967099194476
China,Ground_vehicles,2025-01-03,8.3 ~ 9.3,8.3,8291.0,474.036947694287,0.601422446025811,0.1197382704137016,0.1255300928717886,0.12118302083464089,0.3624034891021611
China,Ground_vehicles,2025-01-03,8.7 ~ 9.7,8.7,6934.0,486.3653494856264,0.6105836025382175,0.0717825209114508,0.0726579175079319,0.12585434025763673,0.3594648953833572
China,Ground_vehicles,2025-01-03,9.0 ~ 10.0,9.0,7151.0,529.4004101990397,0.6114117326248077,0.073357572367501,0.0742064046986435,0.11481124047921766,0.3116999681316589
China,Ground_vehicles,2025-01-03,9.3 ~ 10.3,9.3,6111.0,795.1293841706212,0.5984645884470626,0.0929896907216494,0.0997561773850433,0.10865059218947794,0.272939997215526
China,Ground_vehicles,2025-01-03,9.7 ~ 10.7,9.7,4519.0,888.2970421184627,0.6192975658331489,0.015605222394335,0.0234122593494135,0.11424818292304173,0.2830661406858443
China,Ground_vehicles,2025-01-03,10.0 ~ 11.0,10.0,8008.0,833.2939726939726,0.6191458916083916,0.0519780219780219,0.0583916083916083,0.12257053620799545,0.32114449643139814
China,Ground_vehicles,2025-01-03,10.3 ~ 11.3,10.3,6782.0,872.755843900521,0.6149050280153348,0.0574166912415216,0.0649896785608964,0.1265088368945348,0.3326568917589114
China,Ground_vehicles,2025-01-03,10.7 ~ 11.7,10.7,3670.0,733.2013079019074,0.6255161035422344,0.0942016348773842,0.0985831062670299,0.13221814541795537,0.35768265644192887
