nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,avgwr,Combined1
Italy,Ground_vehicles,2025-03-01,5.0 ~ 6.0,5.0,2700.0,318.4337654320987,0.6417323703703702,0.1184407407407407,0.0639555555555555,0.2198137448302076,0.439563726961012,0.6719519497703892,0.4345030455053055
Britain,Ground_vehicles,2025-03-04,2.7 ~ 3.7,2.7,1156.0,68.74776528258363,0.7073265570934256,0.0,0.0,0.2056513158481338,0.7291896275559495,0.4511942823751934,0.587110479424414
Britain,Ground_vehicles,2025-02-14,2.3 ~ 3.3,2.3,983.0,83.72499152255001,0.7269556459816887,0.0,0.0,0.2505262346388536,0.8102515288147453,0.3695696870711109,0.6636198773464754
France,Ground_vehicles,2025-02-20,7.7 ~ 8.7,7.7,16880.0,1076.2595645734598,0.6558952428909953,0.0233210900473933,0.0224573459715639,0.1499323123495387,0.4337512703776501,0.7038291741514873,0.4001893359515456
USSR,Ground_vehicles,2025-03-10,7.0 ~ 8.0,7.0,14326.0,855.5954036284345,0.5675051654334776,0.1235606589417841,0.1349979059053469,0.1090476286081183,0.2804708035826059,0.5659120972880285,0.2335276636794921
Italy,Ground_vehicles,2025-03-04,3.7 ~ 4.7,3.7,4534.0,554.111093956771,0.6932164975738861,0.1506087340097044,0.1730679311865902,0.1699807434774498,0.5566903487032905,0.6345987862588196,0.4918015588480635
Britain,Ground_vehicles,2025-03-31,9.7 ~ 10.7,9.7,6772.0,1181.132912482772,0.5745188422917896,0.0603603071470762,0.0814500886001181,0.1551734952492736,0.3792302406957794,0.5756336413435972,0.3041480602795003
France,Ground_vehicles,2025-03-25,2.0 ~ 3.0,2.0,492.0,89.91175474254742,0.2911422764227642,0.3533333333333333,0.4007317073170731,0.0310598744377615,0.2594313880166446,0.3219994605330681,-0.101781194992144
Germany,Ground_vehicles,2025-03-22,12.0 ~ 13.0,12.0,11256.0,2251.2,0.625469447405828,0.0,0.0,0.1275882086873439,0.4184146828472211,0.6178880009653654,0.3497752837797236
France,Ground_vehicles,2025-03-19,10.0 ~ 11.0,10.0,693.0,693.0,0.5426,0.0,0.0,0.1051843504542369,0.3565399761328664,0.574875,0.2313805894547662
Germany,Ground_vehicles,2025-03-16,9.3 ~ 10.3,9.3,20279.0,1168.1971908542498,0.5194859559149859,0.1215020464519947,0.1385216233542087,0.0889730436725602,0.233431827201564,0.5193544228628969,0.1564748014590318
USSR,Ground_vehicles,2025-01-03,9.7 ~ 10.7,9.7,49614.0,3978.9679525940255,0.4705023219252629,0.112138912403757,0.1117982827427742,0.0662663441582133,0.1539239579069511,0.4277032580446928,0.0658923851176477
Germany,Ground_vehicles,2025-01-18,11.7 ~ 12.7,11.7,28800.0,3678.508907407407,0.5965202847222221,0.1480052083333333,0.1504583333333333,0.1044473574274257,0.3128865481408448,0.5934360588549557,0.2702734452997889
Israel,Ground_vehicles,2025-03-22,10.3 ~ 11.3,10.3,2272.0,461.6003521126761,0.6036487676056338,0.0309154929577464,0.0320510563380281,0.1320354108686069,0.3813760198052642,0.606317795432491,0.3185825658392789
Japan,Ground_vehicles,2025-03-22,10.3 ~ 11.3,10.3,17298.0,3459.6,0.5557486183373801,0.1004798242571395,0.1396779974563533,0.1348739971073019,0.3682549759609438,0.5602272662202356,0.2682036074058375
Italy,Ground_vehicles,2025-01-27,5.0 ~ 6.0,5.0,4027.0,529.8055624534393,0.6097762354109759,0.1421182021355848,0.1142935187484479,0.1548726737493476,0.3458744695078773,0.6719519497703892,0.3280976344741645
USA,Ground_vehicles,2025-02-08,5.3 ~ 6.3,5.3,25854.0,1616.1876025446925,0.6513165312910962,0.0432815038291947,0.0581411000232072,0.1452195275415945,0.4100562065610316,0.6419545222571585,0.3845814534186217
Sweden,Ground_vehicles,2025-03-13,1.3 ~ 2.3,1.3,155.0,17.365591397849464,0.224216129032258,0.0,0.0,0.0470858271541955,0.0890459480851315,0.2788318260497633,-0.214772409370699
China,Ground_vehicles,2025-03-16,9.3 ~ 10.3,9.3,4271.0,628.6537891204246,0.5768559822055725,0.1639335050339498,0.1259939124326855,0.1057561579431591,0.258821340495073,0.5937989327784144,0.2334770897805758
China,Ground_vehicles,2025-01-09,11.3 ~ 12.3,11.3,2106.0,695.3966445077556,0.6494102564102563,0.0071225071225071,0.0142450142450142,0.1697654421573873,0.4734687221158344,0.617853390007437,0.4201391253516491
Japan,Ground_vehicles,2025-01-21,5.7 ~ 6.7,5.7,4109.0,365.6601849598442,0.5866817473837916,0.0051034314918471,0.0034022876612314,0.1546337800871563,0.3338739964296175,0.638781865195216,0.3008478857329004
USSR,Ground_vehicles,2025-02-11,1.0 ~ 2.0,1.0,1647.0,81.1382817243473,0.4833461445051609,0.0,0.0,0.1448674949393857,0.3564447775260732,0.4134338645065609,0.1985240070509741
Japan,Ground_vehicles,2025-03-10,8.7 ~ 9.7,8.7,8309.0,895.6292273438439,0.5743354314598628,0.0805536165603562,0.1124972920929113,0.1029097929330244,0.2523583902416911,0.5950755771173567,0.2269086975037401
Japan,Ground_vehicles,2025-02-08,8.0 ~ 9.0,8.0,7415.0,1065.185738368173,0.5825273095077546,0.0441456507080242,0.0492393796358732,0.0890542539770425,0.2391674011391712,0.5980087402144463,0.2214801872358088
Sweden,Ground_vehicles,2025-01-12,8.7 ~ 9.7,8.7,11699.0,890.7158334656199,0.5109012137789555,0.0694965381656552,0.0824395247457047,0.09844714811956,0.2789428632614967,0.5441341358734202,0.1693549878926608
Britain,Ground_vehicles,2025-01-09,2.0 ~ 3.0,2.0,634.0,35.102786540483706,0.5199526813880125,0.0,0.0,0.130962235940347,0.4518782423741057,0.5204307613322797,0.2576489852348608
Germany,Ground_vehicles,2025-03-16,7.7 ~ 8.7,7.7,15881.0,1172.0618327981026,0.410437000188905,0.1031118947169573,0.0856469995592217,0.1176570352955662,0.3069501626064984,0.4119025143075977,0.091010989843716
USSR,Ground_vehicles,2025-01-27,1.0 ~ 2.0,1.0,1579.0,75.74390436985433,0.5085887903736543,0.0,0.0037998733375554,0.1201746916535743,0.3543540137148456,0.4134338645065609,0.2066250215819784
Britain,Ground_vehicles,2025-03-31,11.0 ~ 12.0,11.0,3120.0,346.9747252747253,0.6283719230769231,0.0569455128205128,0.0574679487179487,0.1546532064669708,0.396733170862823,0.6386943809181808,0.3634831044812457
Germany,Ground_vehicles,2025-01-30,1.0 ~ 2.0,1.0,2526.0,120.8424009350375,0.6888241488519398,0.095494853523357,0.0860015835312747,0.1731405573391003,0.4692020095051155,0.6709653398537587,0.460380029204984
USSR,Ground_vehicles,2025-02-11,9.7 ~ 10.7,9.7,54933.0,4296.219845084012,0.4310030509893872,0.1208960005825278,0.1160537381901589,0.0671452100116067,0.1498278119491406,0.4277032580446928,0.025614422236181
Britain,Ground_vehicles,2025-01-09,3.0 ~ 4.0,3.0,1000.0,54.28107142857143,0.718903,0.29828,0.33462,0.1291791485669743,0.2906055833078177,0.4702578106574389,0.4017079721871081
Germany,Ground_vehicles,2025-01-24,6.7 ~ 7.7,6.7,20792.0,1173.0083545754776,0.4201000529049634,0.0381281262023855,0.0260797422085417,0.1448994870163192,0.3762531661521113,0.4283333581038887,0.141895415586485
Italy,Ground_vehicles,2025-01-06,6.3 ~ 7.3,6.3,2213.0,317.94893809308627,0.5975551739719837,0.0,0.0,0.0822481031574238,0.206897781547614,0.6325546015362669,0.2212293719301833
Israel,Ground_vehicles,2025-01-30,10.0 ~ 11.0,10.0,1650.0,871.4848484848485,0.5469660606060607,0.1487878787878787,0.151030303030303,0.0777042136167863,0.2251772348280299,0.493225,0.1737010860725743
USSR,Ground_vehicles,2025-02-11,3.7 ~ 4.7,3.7,13749.0,693.805074774669,0.6578952723834461,0.1041093897738017,0.1053342061240817,0.1604828514250736,0.456281142435709,0.6875105988746224,0.4167184718636362
Germany,Ground_vehicles,2025-01-06,12.0 ~ 13.0,12.0,15830.0,3166.0,0.6182442830069488,0.0,0.0,0.1249228839751314,0.3866587696105154,0.6178880009653654,0.3302002940146879
Italy,Ground_vehicles,2025-01-18,10.7 ~ 11.7,10.7,8610.0,975.0355400696864,0.6172405458768873,0.0789907084785133,0.0784332171893147,0.0875475809415159,0.2403302771751237,0.6628969881847925,0.255577217083253
Sweden,Ground_vehicles,2025-03-22,8.3 ~ 9.3,8.3,6813.0,623.4411471766161,0.5352097313958608,0.0622266255687655,0.0541905181271099,0.1145628851380348,0.3394583257630102,0.5379104687719822,0.2245482353768744
Japan,Ground_vehicles,2025-01-15,6.7 ~ 7.7,6.7,4366.0,546.026141395633,0.6250056115437472,0.0449381584974805,0.0426912505726065,0.1490194120800074,0.37772253464053,0.5918061483930599,0.3500341440243286
Germany,Ground_vehicles,2025-03-31,5.7 ~ 6.7,5.7,14447.0,552.2709954612426,0.4926934034747697,0.0623735031494427,0.0666110611199557,0.1980451310239131,0.5017044792481884,0.5050912570181023,0.2916590523263425
China,Ground_vehicles,2025-03-22,10.7 ~ 11.7,10.7,5614.0,860.8433024581403,0.5929026362664768,0.0822372639828998,0.1066120413252582,0.1043729841167628,0.2764331880379486,0.6008690779024946,0.2544672953048776
USA,Ground_vehicles,2025-01-18,9.7 ~ 10.7,9.7,19454.0,2325.6701603783285,0.4711007196463451,0.0774421712758301,0.06964326102601,0.0811973322825291,0.1777036386261273,0.5007611995377718,0.0843534546090098
USA,Ground_vehicles,2025-01-03,9.7 ~ 10.7,9.7,18359.0,2134.415956751457,0.4683425949125769,0.0713753472411351,0.0641679830056103,0.0765573131785342,0.1724102418242583,0.5007611995377718,0.0767423760169587
Japan,Ground_vehicles,2025-03-28,8.3 ~ 9.3,8.3,7568.0,675.3470533826638,0.5989701242071882,0.0839733086680761,0.0891781183932346,0.1032792604829165,0.2765454451287885,0.5964265117797404,0.2598437449166971
Israel,Ground_vehicles,2025-01-21,5.3 ~ 6.3,5.3,3133.0,1030.52101287371,0.5627321097989147,0.0,0.0,0.1712720178748504,0.2509872682940382,0.6327244112840444,0.2603780340454799
Italy,Ground_vehicles,2025-02-14,2.3 ~ 3.3,2.3,174.0,14.048084291187738,0.4974425287356322,0.1752873563218391,0.2385057471264367,0.0445424806977202,0.1095486241042363,0.5190957191175888,0.0635875127070245
Japan,Ground_vehicles,2025-02-05,4.7 ~ 5.7,4.7,1634.0,341.44063647490816,0.5089492044063648,0.0762056303549571,0.0588861689106487,0.1279051707157354,0.2801954897667412,0.7517222302508212,0.1874391461953694
France,Ground_vehicles,2025-02-14,7.3 ~ 8.3,7.3,14660.0,1191.2600528649386,0.6631621077762619,0.0035586630286493,0.0008328785811732,0.1614720553664551,0.4578599788279687,0.7159412926824411,0.4231698696000346
Italy,Ground_vehicles,2025-03-19,1.0 ~ 2.0,1.0,71.0,6.48169014084507,0.3661971830985915,0.0,0.0,0.0927959407919813,0.1866844539099933,0.2827188940092165,-0.0098347971819211
Britain,Ground_vehicles,2025-02-20,2.3 ~ 3.3,2.3,988.0,81.40397267206478,0.7080908906882591,0.0,0.0,0.2276669948212317,0.7950719471208947,0.3695696870711109,0.6244760676304575
France,Ground_vehicles,2025-02-17,3.3 ~ 4.3,3.3,1393.0,158.63765254845657,0.7270600143575018,0.0412849964106245,0.0229361091170136,0.2616800505334662,0.5428632720732547,0.6353567119547171,0.5821123976131841
China,Ground_vehicles,2025-01-12,10.3 ~ 11.3,10.3,7122.0,901.4500421229992,0.6224639707947205,0.0718407750631845,0.0908733501825329,0.1259387293265466,0.3235339514559815,0.5997294043462078,0.3140759703610424
China,Ground_vehicles,2025-02-14,3.7 ~ 4.7,3.7,798.0,132.2297410192147,0.7076932330827067,0.0,0.0,0.1983972929910739,0.5001539953575337,0.5882166539774537,0.5063771106688206
Israel,Ground_vehicles,2025-01-21,7.0 ~ 8.0,7.0,2585.0,220.7926499032881,0.4339188781431335,0.0194429400386847,0.0198452611218568,0.0952776943704738,0.1827329778738951,0.4425022437250825,0.0582239042258761
Germany,Ground_vehicles,2025-01-15,8.0 ~ 9.0,8.0,22334.0,1868.434931046835,0.4052724545535953,0.0904867018894958,0.0888210799677621,0.0891339560507015,0.2089070315479801,0.4425554768197945,0.0342017107888398
Britain,Ground_vehicles,2025-01-21,7.0 ~ 8.0,7.0,8762.0,680.0775317659591,0.6121695617438943,0.0,0.0,0.1193507119246311,0.3319291639076097,0.5949218385656762,0.3021895474669326
Sweden,Ground_vehicles,2025-02-17,4.3 ~ 5.3,4.3,2086.0,302.15068712048577,0.4961340364333653,0.0706807286673058,0.0719654841802492,0.1325791314399724,0.2947721059521464,0.4683350867476943,0.1825908492544516
Israel,Ground_vehicles,2025-03-04,9.0 ~ 10.0,9.0,5521.0,725.615399211668,0.5762141097627241,0.0582140916500633,0.0642383626154682,0.1515812447031853,0.4468667020400989,0.5613784148034551,0.3259738305143984
USA,Ground_vehicles,2025-01-09,11.7 ~ 12.7,11.7,23611.0,2628.0014823599167,0.3893033840159248,0.0751268476557536,0.0656617678200838,0.0924935684449293,0.2339932671330897,0.4990610905509621,0.0288238585555665
Britain,Ground_vehicles,2025-01-18,9.7 ~ 10.7,9.7,7955.0,955.248202388435,0.6085716027655562,0.0704286612193589,0.0932847265870521,0.1123615670376086,0.2964903528381636,0.5756336413435972,0.282135693907712
Sweden,Ground_vehicles,2025-03-22,5.3 ~ 6.3,5.3,1112.0,199.4108213429257,0.5602363309352517,0.0458633093525179,0.0443345323741007,0.0802442374235274,0.2001966879476492,0.5649987667789654,0.1803444901458881
France,Ground_vehicles,2025-01-24,5.3 ~ 6.3,5.3,3912.0,534.0417944785275,0.5643813394683027,0.1283870143149284,0.1242995910020449,0.0886415080369334,0.2079376942740949,0.6341760177134457,0.1926598360141739
France,Ground_vehicles,2025-01-24,6.7 ~ 7.7,6.7,14471.0,1032.754080574943,0.662928346347868,0.0,0.0,0.1561948580608225,0.4264834952710262,0.7038180663605274,0.4089731257416275
Britain,Ground_vehicles,2025-02-20,11.3 ~ 12.3,11.3,8829.0,1022.5046599679628,0.5650231283271038,0.097399478989693,0.0840570846075433,0.1101767238811873,0.3172080712350982,0.6386943809181808,0.2440311141532622
Germany,Ground_vehicles,2025-03-25,6.7 ~ 7.7,6.7,11203.0,668.9286136154006,0.4292967597964831,0.0397482817102561,0.0342095867178434,0.1907050007394985,0.4655268434692864,0.4283333581038887,0.2113267291642614
Japan,Ground_vehicles,2025-01-27,4.3 ~ 5.3,4.3,1804.0,418.8869179600887,0.5779855875831484,0.0464745011086474,0.0464745011086474,0.1807808163156129,0.4390736050755129,0.6325234414273815,0.3445971217394924
Italy,Ground_vehicles,2025-03-07,7.0 ~ 8.0,7.0,2893.0,301.8805737988248,0.5356984790874525,0.0503110957483581,0.0599481507086069,0.0925932525378865,0.2129040171317537,0.5819044310798064,0.1682626229825589
Britain,Ground_vehicles,2025-01-21,2.0 ~ 3.0,2.0,701.0,50.445553970518304,0.5941865905848789,0.0,0.0,0.1878304541951028,0.5296378808318055,0.5204307613322797,0.3956510873958085
Italy,Ground_vehicles,2025-03-16,2.7 ~ 3.7,2.7,3022.0,484.9905029781602,0.6614191925876902,0.2220880211780278,0.1791032428855062,0.1584395553297912,0.5139861066249707,0.6600290287444743,0.4380973099434464
France,Ground_vehicles,2025-02-11,3.3 ~ 4.3,3.3,1495.0,172.82541806020066,0.726153177257525,0.0428628762541805,0.021190635451505,0.2472184130140557,0.527672255425821,0.6353567119547171,0.5665155013816845
China,Ground_vehicles,2025-01-06,2.3 ~ 3.3,2.3,149.0,22.77628635346756,0.0805369127516778,0.0661744966442953,0.0,0.0064316460276116,0.0728202225221076,0.2610296645669963,-0.390930476894071
France,Ground_vehicles,2025-02-20,7.3 ~ 8.3,7.3,14086.0,1146.6106595200908,0.6624281840124947,0.0062757347721141,0.0014766434757915,0.1614518306837594,0.4612141088872951,0.7159412926824411,0.4235394015073477
USSR,Ground_vehicles,2025-03-28,5.0 ~ 6.0,5.0,6857.0,429.6643211316902,0.5899267609741871,0.0457284526760974,0.034296339507073,0.1822898223157382,0.534123709140856,0.5943145745533234,0.3891949777803738
China,Ground_vehicles,2025-02-14,6.0 ~ 7.0,6.0,2492.0,295.0947565543071,0.568506099518459,0.0042616372391653,0.0056821829855537,0.1106527434793762,0.2309065487539603,0.6562314454567227,0.2190927074107923
USA,Ground_vehicles,2025-01-03,11.3 ~ 12.3,11.3,28484.0,2292.1219832688025,0.397743771942143,0.0667522117680101,0.0571633197584608,0.0981991143853599,0.2573151820957614,0.5121232240597264,0.0488303377606812
Japan,Ground_vehicles,2025-01-24,2.3 ~ 3.3,2.3,560.0,72.58675595238095,0.5664,0.1986428571428571,0.2815714285714286,0.1695453191345519,0.4204753484834826,0.5800134477349063,0.3193354735886113
Sweden,Ground_vehicles,2025-02-17,11.7 ~ 12.7,11.7,12185.0,2044.9669101354125,0.6488379482970866,0.2191087402544111,0.2703135002051703,0.1253837643556054,0.409676956302808,0.6652484294532647,0.3687659618067549
Germany,Ground_vehicles,2025-02-11,10.7 ~ 11.7,10.7,33452.0,4948.342500697517,0.560586978357049,0.1685872294631113,0.159365957192395,0.0780975548930569,0.2013441836033507,0.5532859532895683,0.1796475630557406
Italy,Ground_vehicles,2025-01-24,11.3 ~ 12.3,11.3,8614.0,1434.746836545159,0.6712386928256328,0.0632273043882052,0.0691548641745994,0.1215580844274866,0.3721552489105609,0.7451328454393659,0.3761240749415556
USSR,Ground_vehicles,2025-03-13,6.0 ~ 7.0,6.0,11494.0,624.8376511140387,0.5778056290238385,0.0690133982947625,0.0584974769444927,0.1600929085808383,0.4198672914017284,0.5449083565412772,0.3242433141754524
France,Ground_vehicles,2025-01-09,7.0 ~ 8.0,7.0,8757.0,669.2029947470595,0.6576981272125156,0.0,0.0,0.159985762153991,0.4424664993480685,0.7207349525926626,0.4115899890899804
Sweden,Ground_vehicles,2025-02-08,4.0 ~ 5.0,4.0,2325.0,304.8155913978495,0.4444521720430107,0.0219784946236559,0.0188387096774193,0.1681187275763863,0.3985430685725538,0.372820468927393,0.1891340864435444
Italy,Ground_vehicles,2025-01-27,9.0 ~ 10.0,9.0,11367.0,1346.8240520805844,0.5949544734758512,0.0211031934547374,0.0216943784639746,0.1264365988769072,0.3516414917070321,0.5745598382425444,0.2962578650663131
Germany,Ground_vehicles,2025-01-03,5.7 ~ 6.7,5.7,19983.0,815.19964559161,0.458534924685983,0.0729445028274032,0.0677125556723214,0.1565249364079744,0.4308069544450058,0.5050912570181023,0.2062392481638809
Italy,Ground_vehicles,2025-01-12,9.7 ~ 10.7,9.7,4999.0,850.5184703607389,0.569216103220644,0.1258111622324465,0.1051450290058011,0.0887072079450263,0.250841840809893,0.5886186931832034,0.2118254367017258
USSR,Ground_vehicles,2025-01-03,7.7 ~ 8.7,7.7,32413.0,1455.8787041648486,0.6276978804800543,0.0622787153302687,0.0677314657699071,0.1216018982667128,0.3648585341534006,0.6092285940615354,0.3301826365987674
USSR,Ground_vehicles,2025-01-15,5.3 ~ 6.3,5.3,15063.0,704.7426465985718,0.547751769235876,0.0898645688109938,0.0899488813649339,0.1476787354486462,0.3842007369935208,0.5552219258180107,0.2740446524635168
Germany,Ground_vehicles,2025-02-02,3.3 ~ 4.3,3.3,9749.0,398.0070562792765,0.4357364037337162,0.2000820596984306,0.1865668273669094,0.1802358355231817,0.4987240594858455,0.4473087020879763,0.2218485820009417
Germany,Ground_vehicles,2025-02-02,6.0 ~ 7.0,6.0,21173.0,1107.585462336354,0.4353466726491286,0.0698998724791007,0.0795498984555802,0.1362793033633405,0.3666275391910799,0.4651458875559448,0.1481956592397429
Britain,Ground_vehicles,2025-01-18,10.0 ~ 11.0,10.0,6791.0,919.4674495656014,0.6225532469444852,0.0825003681342954,0.109274039169489,0.1130364714080334,0.3002027670054146,0.5305135253809674,0.2978030583150385
Sweden,Ground_vehicles,2025-03-01,9.0 ~ 10.0,9.0,4688.0,684.2121551478954,0.5183669368600683,0.0096970989761092,0.0116424914675767,0.0746600648791463,0.1884960794485252,0.5504866803625142,0.1308597345259386
Japan,Ground_vehicles,2025-02-20,4.0 ~ 5.0,4.0,1556.0,272.51113967437874,0.6140494858611825,0.0667416452442159,0.0398457583547557,0.1768386498936628,0.4628737944464148,0.624420669018978,0.385961000241018
USSR,Ground_vehicles,2025-03-19,1.0 ~ 2.0,1.0,592.0,28.600717905405407,0.3816472972972973,0.0,0.0,0.1117467386026563,0.5170213514162229,0.4134338645065609,0.1282387352282686
France,Ground_vehicles,2025-01-24,11.7 ~ 12.7,11.7,21247.0,3035.285714285714,0.7107202805101897,0.1728352237963006,0.2014576175460065,0.1063977175079735,0.3310434092069652,0.7726099141028043,0.3918186156364194
Britain,Ground_vehicles,2025-03-07,9.0 ~ 10.0,9.0,9260.0,1282.2821544276458,0.5799703563714903,0.0313012958963282,0.0438218142548596,0.1521030701752677,0.3663658945555975,0.5911628665075563,0.3032708439952326
Germany,Ground_vehicles,2025-03-07,3.0 ~ 4.0,3.0,7005.0,328.4102022364977,0.4025321912919343,0.2528907922912205,0.2276159885795859,0.1528447827621232,0.4504194679401118,0.3965391452825004,0.1543164994355655
Sweden,Ground_vehicles,2025-02-11,12.0 ~ 13.0,12.0,11399.0,2279.8,0.6494957189227125,0.2484735503114308,0.3008544609176244,0.1256228378766225,0.4224104487751117,0.6717686777828475,0.3738232083906553
